First sequence, Second sequence, Identity Score 
CW_H2_5_stripped_,LC114497_Japan_stripped_,0.827586206897
CW_H2_5_stripped_,LC114493_Japan_stripped_,0.830140485313
CW_H2_5_stripped_,LC114498_Japan_stripped_,0.830140485313
CW_H2_5_stripped_,LC114513_Japan_stripped_,0.828863346105
CW_H2_5_stripped_,LC114505_Japan_stripped_,0.827586206897
CW_H2_5_stripped_,LC114506_Japan_stripped_,0.818066157761
CW_H2_5_stripped_,AJ628756_China_stripped_,0.814578005115
CW_H2_5_stripped_,LC114495_Japan_stripped_,0.800254452926
CW_H2_5_stripped_,LC114510_Japan_stripped_,0.801526717557
CW_H2_5_stripped_,HQ207533_India_stripped_,0.787531806616
CW_H2_5_stripped_,HQ207540_India_stripped_,0.856960408685
CW_H2_5_stripped_,HQ207532_India_stripped_,0.818066157761
CW_H2_5_stripped_,HQ207534_India_stripped_,0.810432569975
CW_H2_5_stripped_,HQ207537_India_stripped_,0.786259541985
CW_H2_5_stripped_,HQ207536_India_stripped_,0.787531806616
CW_H2_5_stripped_,HQ207535_India_stripped_,0.807888040712
CW_H2_5_stripped_,HQ207538_India_stripped_,0.779054916986
CW_H2_5_stripped_,HQ207539_India_stripped_,0.76844783715
CW_H2_5_stripped_,HQ207542_India_stripped_,0.756687898089
CW_H2_5_stripped_,HQ207541_India_stripped_,0.715012722646
MM_G2_3_stripped_,FC_4B_1_stripped_,0.881679389313
MM_G2_3_stripped_,CW_G4_4_stripped_,0.885496183206
MM_G2_3_stripped_,CW_G5_5_stripped_,0.884223918575
MM_G2_3_stripped_,WX_Fl1_stripped_,0.882951653944
MM_G2_3_stripped_,CW_G4_1_stripped_,0.882951653944
MM_G2_3_stripped_,PJ_G2_2_stripped_,0.881679389313
MM_G2_3_stripped_,FC_3B_1_stripped_,0.879134860051
MM_G2_3_stripped_,MM_G2_1_stripped_,0.879134860051
MM_G2_3_stripped_,FH_G2_5_stripped_,0.880407124682
MM_G2_3_stripped_,FH_2G_3_stripped_,0.881679389313
MM_G2_3_stripped_,Aa_2_stripped_,0.879134860051
MM_G2_3_stripped_,CW_2Fl_stripped_,0.879134860051
MM_G2_3_stripped_,Aa_G1_3_stripped_,0.879134860051
MM_G2_3_stripped_,PB_G4_3_stripped_,0.888040712468
MM_G2_3_stripped_,PB_G4_1_stripped_,0.886768447837
MM_G2_3_stripped_,Aa_1_1_1_stripped_,0.876590330789
MM_G2_3_stripped_,Aa_1_4_stripped_,0.87786259542
MM_G2_3_stripped_,MM_1_5_stripped_,0.881679389313
MM_G2_3_stripped_,El_G2_3_stripped_,0.882951653944
MM_G2_3_stripped_,El_1_2_stripped_,0.884223918575
MM_G2_3_stripped_,El_1_1_stripped_,0.884223918575
MM_G2_3_stripped_,El_G2_2_stripped_,0.884223918575
MM_G2_3_stripped_,PJ_4G_4_stripped_,0.885496183206
MM_G2_3_stripped_,Aa_1_2_stripped_,0.886768447837
MM_G2_3_stripped_,AF048981_Florida_stripped_,0.917302798982
MM_G2_3_stripped_,CJr_G2_4_stripped_,0.893129770992
MM_G2_3_stripped_,CJr_G2_3_stripped_,0.894402035623
MM_G2_3_stripped_,PJ_G4_2_stripped_,0.898218829517
MM_G2_3_stripped_,PJ_G4_1_stripped_,0.896946564885
MM_G2_3_stripped_,Aa_1_1_stripped_,0.896946564885
MM_G2_3_stripped_,CW_H4_2_stripped_,0.872773536896
MM_G2_3_stripped_,PB_2G_3_stripped_,0.870229007634
MM_G2_3_stripped_,CW_H4_3_stripped_,0.872773536896
MM_G2_3_stripped_,PB_H4_2_stripped_,0.872773536896
MM_G2_3_stripped_,PB2H_1_stripped_,0.870229007634
MM_G2_3_stripped_,CW2H_2_stripped_,0.865139949109
MM_G2_3_stripped_,CW2H_1_stripped_,0.86641221374
MM_G2_3_stripped_,CW_G3_3_stripped_,0.867684478372
MM_G2_3_stripped_,FH2H_3_stripped_,0.867684478372
MM_G2_3_stripped_,CJr_G1_3_stripped_,0.87786259542
MM_G2_3_stripped_,Aa_G2_4_stripped_,0.880407124682
MM_G2_3_stripped_,CJr_G1_4_stripped_,0.875318066158
MM_G2_3_stripped_,PB_H1_1_stripped_,0.895674300254
MM_G2_3_stripped_,AJ298034_China_stripped_,0.868956743003
MM_G2_3_stripped_,AJ298036_Japan_stripped_,0.889312977099
MM_G2_3_stripped_,AJ298033_China_stripped_,0.884223918575
MM_G2_3_stripped_,AF511485_Taiwan_stripped_,0.871501272265
MM_G2_3_stripped_,KT372699_Taiwan_stripped_,0.871501272265
MM_G2_3_stripped_,KT026108_India_stripped_,0.89058524173
MM_G2_3_stripped_,FJ160764_India_stripped_,0.908396946565
MM_G2_3_stripped_,HQ207529_India_stripped_,0.900763358779
MM_G2_3_stripped_,KJ786965_India_stripped_,0.904580152672
MM_G2_3_stripped_,DMU08124_Florida_stripped_,0.876590330789
MM_G2_3_stripped_,LC114496_Japan_stripped_,0.870229007634
MM_G2_3_stripped_,DMU00122_Florida_stripped_,0.876590330789
MM_G2_3_stripped_,Aa_G1_1_stripped_,0.910941475827
MM_G2_3_stripped_,AF169832_Taiwan_stripped_,0.863867684478
MM_G2_3_stripped_,DQ925465_VietNam_stripped_,0.86641221374
MM_G2_3_stripped_,EF199550_China_stripped_,0.875318066158
MM_G2_3_stripped_,JN692173_China_stripped_,0.87786259542
MM_G2_3_stripped_,HQ207530_India_stripped_,0.867684478372
MM_G2_3_stripped_,AJ298035_Japan_stripped_,0.861323155216
MM_G2_3_stripped_,HQ207531_India_stripped_,0.894402035623
MM_G2_3_stripped_,DQ925464_VietNam_stripped_,0.867684478372
MM_G2_3_stripped_,DQ925466_VietNam_stripped_,0.852417302799
MM_G2_3_stripped_,AY994105_NewZeland_stripped_,0.843511450382
MM_G2_3_stripped_,AY994104_NewZeland_stripped_,0.842239185751
MM_G2_3_stripped_,JN692172_China_stripped_,0.83908045977
MM_G2_3_stripped_,LC114497_Japan_stripped_,0.832694763729
MM_G2_3_stripped_,LC114493_Japan_stripped_,0.837803320562
MM_G2_3_stripped_,LC114498_Japan_stripped_,0.836526181354
MM_G2_3_stripped_,LC114513_Japan_stripped_,0.833971902937
MM_G2_3_stripped_,LC114505_Japan_stripped_,0.83908045977
MM_G2_3_stripped_,LC114506_Japan_stripped_,0.824427480916
MM_G2_3_stripped_,AJ628756_China_stripped_,0.814578005115
MM_G2_3_stripped_,LC114495_Japan_stripped_,0.796437659033
MM_G2_3_stripped_,LC114510_Japan_stripped_,0.802798982188
MM_G2_3_stripped_,HQ207533_India_stripped_,0.802798982188
MM_G2_3_stripped_,HQ207540_India_stripped_,0.851851851852
MM_G2_3_stripped_,HQ207532_India_stripped_,0.812977099237
MM_G2_3_stripped_,HQ207534_India_stripped_,0.830788804071
MM_G2_3_stripped_,HQ207537_India_stripped_,0.809160305344
MM_G2_3_stripped_,HQ207536_India_stripped_,0.809160305344
MM_G2_3_stripped_,HQ207535_India_stripped_,0.835877862595
MM_G2_3_stripped_,HQ207538_India_stripped_,0.795657726692
MM_G2_3_stripped_,HQ207539_India_stripped_,0.787531806616
MM_G2_3_stripped_,HQ207542_India_stripped_,0.780891719745
MM_G2_3_stripped_,HQ207541_India_stripped_,0.715012722646
FC_4B_1_stripped_,CW_G4_4_stripped_,0.978371501272
FC_4B_1_stripped_,CW_G5_5_stripped_,0.977099236641
FC_4B_1_stripped_,WX_Fl1_stripped_,0.949109414758
FC_4B_1_stripped_,CW_G4_1_stripped_,0.922391857506
FC_4B_1_stripped_,PJ_G2_2_stripped_,0.926208651399
FC_4B_1_stripped_,FC_3B_1_stripped_,0.918575063613
FC_4B_1_stripped_,MM_G2_1_stripped_,0.918575063613
FC_4B_1_stripped_,FH_G2_5_stripped_,0.91475826972
FC_4B_1_stripped_,FH_2G_3_stripped_,0.91475826972
FC_4B_1_stripped_,Aa_2_stripped_,0.922391857506
FC_4B_1_stripped_,CW_2Fl_stripped_,0.922391857506
FC_4B_1_stripped_,Aa_G1_3_stripped_,0.922391857506
FC_4B_1_stripped_,PB_G4_3_stripped_,0.926208651399
FC_4B_1_stripped_,PB_G4_1_stripped_,0.924936386768
FC_4B_1_stripped_,Aa_1_1_1_stripped_,0.916030534351
FC_4B_1_stripped_,Aa_1_4_stripped_,0.917302798982
FC_4B_1_stripped_,MM_1_5_stripped_,0.921119592875
FC_4B_1_stripped_,El_G2_3_stripped_,0.922391857506
FC_4B_1_stripped_,El_1_2_stripped_,0.923664122137
FC_4B_1_stripped_,El_1_1_stripped_,0.923664122137
FC_4B_1_stripped_,El_G2_2_stripped_,0.923664122137
FC_4B_1_stripped_,PJ_4G_4_stripped_,0.921119592875
FC_4B_1_stripped_,Aa_1_2_stripped_,0.90203562341
FC_4B_1_stripped_,AF048981_Florida_stripped_,0.904580152672
FC_4B_1_stripped_,CJr_G2_4_stripped_,0.894402035623
FC_4B_1_stripped_,CJr_G2_3_stripped_,0.895674300254
FC_4B_1_stripped_,PJ_G4_2_stripped_,0.896946564885
FC_4B_1_stripped_,PJ_G4_1_stripped_,0.896946564885
FC_4B_1_stripped_,Aa_1_1_stripped_,0.898218829517
FC_4B_1_stripped_,CW_H4_2_stripped_,0.904580152672
FC_4B_1_stripped_,PB_2G_3_stripped_,0.905852417303
FC_4B_1_stripped_,CW_H4_3_stripped_,0.904580152672
FC_4B_1_stripped_,PB_H4_2_stripped_,0.905852417303
FC_4B_1_stripped_,PB2H_1_stripped_,0.905852417303
FC_4B_1_stripped_,CW2H_2_stripped_,0.904580152672
FC_4B_1_stripped_,CW2H_1_stripped_,0.905852417303
FC_4B_1_stripped_,CW_G3_3_stripped_,0.907124681934
FC_4B_1_stripped_,FH2H_3_stripped_,0.907124681934
FC_4B_1_stripped_,CJr_G1_3_stripped_,0.884223918575
FC_4B_1_stripped_,Aa_G2_4_stripped_,0.889312977099
FC_4B_1_stripped_,CJr_G1_4_stripped_,0.885496183206
FC_4B_1_stripped_,PB_H1_1_stripped_,0.927480916031
FC_4B_1_stripped_,AJ298034_China_stripped_,0.884223918575
FC_4B_1_stripped_,AJ298036_Japan_stripped_,0.893129770992
FC_4B_1_stripped_,AJ298033_China_stripped_,0.898218829517
FC_4B_1_stripped_,AF511485_Taiwan_stripped_,0.898218829517
FC_4B_1_stripped_,KT372699_Taiwan_stripped_,0.898218829517
FC_4B_1_stripped_,KT026108_India_stripped_,0.898218829517
FC_4B_1_stripped_,FJ160764_India_stripped_,0.894402035623
FC_4B_1_stripped_,HQ207529_India_stripped_,0.892993630573
FC_4B_1_stripped_,KJ786965_India_stripped_,0.891857506361
FC_4B_1_stripped_,DMU08124_Florida_stripped_,0.886768447837
FC_4B_1_stripped_,LC114496_Japan_stripped_,0.889312977099
FC_4B_1_stripped_,DMU00122_Florida_stripped_,0.900763358779
FC_4B_1_stripped_,Aa_G1_1_stripped_,0.839694656489
FC_4B_1_stripped_,AF169832_Taiwan_stripped_,0.891857506361
FC_4B_1_stripped_,DQ925465_VietNam_stripped_,0.900763358779
FC_4B_1_stripped_,EF199550_China_stripped_,0.909669211196
FC_4B_1_stripped_,JN692173_China_stripped_,0.903307888041
FC_4B_1_stripped_,HQ207530_India_stripped_,0.882951653944
FC_4B_1_stripped_,AJ298035_Japan_stripped_,0.889312977099
FC_4B_1_stripped_,HQ207531_India_stripped_,0.886768447837
FC_4B_1_stripped_,DQ925464_VietNam_stripped_,0.870229007634
FC_4B_1_stripped_,DQ925466_VietNam_stripped_,0.863867684478
FC_4B_1_stripped_,AY994105_NewZeland_stripped_,0.863867684478
FC_4B_1_stripped_,AY994104_NewZeland_stripped_,0.860050890585
FC_4B_1_stripped_,JN692172_China_stripped_,0.823155216285
FC_4B_1_stripped_,LC114497_Japan_stripped_,0.820610687023
FC_4B_1_stripped_,LC114493_Japan_stripped_,0.81679389313
FC_4B_1_stripped_,LC114498_Japan_stripped_,0.812977099237
FC_4B_1_stripped_,LC114513_Japan_stripped_,0.821882951654
FC_4B_1_stripped_,LC114505_Japan_stripped_,0.820610687023
FC_4B_1_stripped_,LC114506_Japan_stripped_,0.818066157761
FC_4B_1_stripped_,AJ628756_China_stripped_,0.816326530612
FC_4B_1_stripped_,LC114495_Japan_stripped_,0.795165394402
FC_4B_1_stripped_,LC114510_Japan_stripped_,0.793893129771
FC_4B_1_stripped_,HQ207533_India_stripped_,0.791348600509
FC_4B_1_stripped_,HQ207540_India_stripped_,0.842038216561
FC_4B_1_stripped_,HQ207532_India_stripped_,0.831417624521
FC_4B_1_stripped_,HQ207534_India_stripped_,0.826309067688
FC_4B_1_stripped_,HQ207537_India_stripped_,0.812260536398
FC_4B_1_stripped_,HQ207536_India_stripped_,0.813537675607
FC_4B_1_stripped_,HQ207535_India_stripped_,0.81679389313
FC_4B_1_stripped_,HQ207538_India_stripped_,0.789272030651
FC_4B_1_stripped_,HQ207539_India_stripped_,0.787994891443
FC_4B_1_stripped_,HQ207542_India_stripped_,0.754452926209
FC_4B_1_stripped_,HQ207541_India_stripped_,0.722646310433
CW_G4_4_stripped_,CW_G5_5_stripped_,0.998727735369
CW_G4_4_stripped_,WX_Fl1_stripped_,0.947837150127
CW_G4_4_stripped_,CW_G4_1_stripped_,0.926208651399
CW_G4_4_stripped_,PJ_G2_2_stripped_,0.927480916031
CW_G4_4_stripped_,FC_3B_1_stripped_,0.919847328244
CW_G4_4_stripped_,MM_G2_1_stripped_,0.919847328244
CW_G4_4_stripped_,FH_G2_5_stripped_,0.918575063613
CW_G4_4_stripped_,FH_2G_3_stripped_,0.918575063613
CW_G4_4_stripped_,Aa_2_stripped_,0.923664122137
CW_G4_4_stripped_,CW_2Fl_stripped_,0.923664122137
CW_G4_4_stripped_,Aa_G1_3_stripped_,0.923664122137
CW_G4_4_stripped_,PB_G4_3_stripped_,0.932569974555
CW_G4_4_stripped_,PB_G4_1_stripped_,0.931297709924
CW_G4_4_stripped_,Aa_1_1_1_stripped_,0.917302798982
CW_G4_4_stripped_,Aa_1_4_stripped_,0.918575063613
CW_G4_4_stripped_,MM_1_5_stripped_,0.922391857506
CW_G4_4_stripped_,El_G2_3_stripped_,0.923664122137
CW_G4_4_stripped_,El_1_2_stripped_,0.924936386768
CW_G4_4_stripped_,El_1_1_stripped_,0.924936386768
CW_G4_4_stripped_,El_G2_2_stripped_,0.924936386768
CW_G4_4_stripped_,PJ_4G_4_stripped_,0.924936386768
CW_G4_4_stripped_,Aa_1_2_stripped_,0.903307888041
CW_G4_4_stripped_,AF048981_Florida_stripped_,0.905852417303
CW_G4_4_stripped_,CJr_G2_4_stripped_,0.894402035623
CW_G4_4_stripped_,CJr_G2_3_stripped_,0.895674300254
CW_G4_4_stripped_,PJ_G4_2_stripped_,0.895674300254
CW_G4_4_stripped_,PJ_G4_1_stripped_,0.895674300254
CW_G4_4_stripped_,Aa_1_1_stripped_,0.899491094148
CW_G4_4_stripped_,CW_H4_2_stripped_,0.909669211196
CW_G4_4_stripped_,PB_2G_3_stripped_,0.910941475827
CW_G4_4_stripped_,CW_H4_3_stripped_,0.909669211196
CW_G4_4_stripped_,PB_H4_2_stripped_,0.910941475827
CW_G4_4_stripped_,PB2H_1_stripped_,0.910941475827
CW_G4_4_stripped_,CW2H_2_stripped_,0.909669211196
CW_G4_4_stripped_,CW2H_1_stripped_,0.910941475827
CW_G4_4_stripped_,CW_G3_3_stripped_,0.912213740458
CW_G4_4_stripped_,FH2H_3_stripped_,0.912213740458
CW_G4_4_stripped_,CJr_G1_3_stripped_,0.89058524173
CW_G4_4_stripped_,Aa_G2_4_stripped_,0.893129770992
CW_G4_4_stripped_,CJr_G1_4_stripped_,0.891857506361
CW_G4_4_stripped_,PB_H1_1_stripped_,0.936386768448
CW_G4_4_stripped_,AJ298034_China_stripped_,0.882951653944
CW_G4_4_stripped_,AJ298036_Japan_stripped_,0.894402035623
CW_G4_4_stripped_,AJ298033_China_stripped_,0.899491094148
CW_G4_4_stripped_,AF511485_Taiwan_stripped_,0.904580152672
CW_G4_4_stripped_,KT372699_Taiwan_stripped_,0.904580152672
CW_G4_4_stripped_,KT026108_India_stripped_,0.895674300254
CW_G4_4_stripped_,FJ160764_India_stripped_,0.895674300254
CW_G4_4_stripped_,HQ207529_India_stripped_,0.894267515924
CW_G4_4_stripped_,KJ786965_India_stripped_,0.898218829517
CW_G4_4_stripped_,DMU08124_Florida_stripped_,0.888040712468
CW_G4_4_stripped_,LC114496_Japan_stripped_,0.893129770992
CW_G4_4_stripped_,DMU00122_Florida_stripped_,0.90203562341
CW_G4_4_stripped_,Aa_G1_1_stripped_,0.843511450382
CW_G4_4_stripped_,AF169832_Taiwan_stripped_,0.895674300254
CW_G4_4_stripped_,DQ925465_VietNam_stripped_,0.90203562341
CW_G4_4_stripped_,EF199550_China_stripped_,0.908396946565
CW_G4_4_stripped_,JN692173_China_stripped_,0.90203562341
CW_G4_4_stripped_,HQ207530_India_stripped_,0.89058524173
CW_G4_4_stripped_,AJ298035_Japan_stripped_,0.891857506361
CW_G4_4_stripped_,HQ207531_India_stripped_,0.888040712468
CW_G4_4_stripped_,DQ925464_VietNam_stripped_,0.875318066158
CW_G4_4_stripped_,DQ925466_VietNam_stripped_,0.863867684478
CW_G4_4_stripped_,AY994105_NewZeland_stripped_,0.862595419847
CW_G4_4_stripped_,AY994104_NewZeland_stripped_,0.862595419847
CW_G4_4_stripped_,JN692172_China_stripped_,0.825699745547
CW_G4_4_stripped_,LC114497_Japan_stripped_,0.823155216285
CW_G4_4_stripped_,LC114493_Japan_stripped_,0.81679389313
CW_G4_4_stripped_,LC114498_Japan_stripped_,0.815521628499
CW_G4_4_stripped_,LC114513_Japan_stripped_,0.819338422392
CW_G4_4_stripped_,LC114505_Japan_stripped_,0.820610687023
CW_G4_4_stripped_,LC114506_Japan_stripped_,0.818066157761
CW_G4_4_stripped_,AJ628756_China_stripped_,0.820971867008
CW_G4_4_stripped_,LC114495_Japan_stripped_,0.801526717557
CW_G4_4_stripped_,LC114510_Japan_stripped_,0.800254452926
CW_G4_4_stripped_,HQ207533_India_stripped_,0.798982188295
CW_G4_4_stripped_,HQ207540_India_stripped_,0.845859872611
CW_G4_4_stripped_,HQ207532_India_stripped_,0.833971902937
CW_G4_4_stripped_,HQ207534_India_stripped_,0.826309067688
CW_G4_4_stripped_,HQ207537_India_stripped_,0.814814814815
CW_G4_4_stripped_,HQ207536_India_stripped_,0.814814814815
CW_G4_4_stripped_,HQ207535_India_stripped_,0.814249363868
CW_G4_4_stripped_,HQ207538_India_stripped_,0.791826309068
CW_G4_4_stripped_,HQ207539_India_stripped_,0.785440613027
CW_G4_4_stripped_,HQ207542_India_stripped_,0.758269720102
CW_G4_4_stripped_,HQ207541_India_stripped_,0.72010178117
CW_G5_5_stripped_,WX_Fl1_stripped_,0.946564885496
CW_G5_5_stripped_,CW_G4_1_stripped_,0.924936386768
CW_G5_5_stripped_,PJ_G2_2_stripped_,0.926208651399
CW_G5_5_stripped_,FC_3B_1_stripped_,0.918575063613
CW_G5_5_stripped_,MM_G2_1_stripped_,0.918575063613
CW_G5_5_stripped_,FH_G2_5_stripped_,0.917302798982
CW_G5_5_stripped_,FH_2G_3_stripped_,0.917302798982
CW_G5_5_stripped_,Aa_2_stripped_,0.922391857506
CW_G5_5_stripped_,CW_2Fl_stripped_,0.922391857506
CW_G5_5_stripped_,Aa_G1_3_stripped_,0.922391857506
CW_G5_5_stripped_,PB_G4_3_stripped_,0.931297709924
CW_G5_5_stripped_,PB_G4_1_stripped_,0.930025445293
CW_G5_5_stripped_,Aa_1_1_1_stripped_,0.916030534351
CW_G5_5_stripped_,Aa_1_4_stripped_,0.917302798982
CW_G5_5_stripped_,MM_1_5_stripped_,0.921119592875
CW_G5_5_stripped_,El_G2_3_stripped_,0.922391857506
CW_G5_5_stripped_,El_1_2_stripped_,0.923664122137
CW_G5_5_stripped_,El_1_1_stripped_,0.923664122137
CW_G5_5_stripped_,El_G2_2_stripped_,0.923664122137
CW_G5_5_stripped_,PJ_4G_4_stripped_,0.923664122137
CW_G5_5_stripped_,Aa_1_2_stripped_,0.90203562341
CW_G5_5_stripped_,AF048981_Florida_stripped_,0.904580152672
CW_G5_5_stripped_,CJr_G2_4_stripped_,0.893129770992
CW_G5_5_stripped_,CJr_G2_3_stripped_,0.894402035623
CW_G5_5_stripped_,PJ_G4_2_stripped_,0.894402035623
CW_G5_5_stripped_,PJ_G4_1_stripped_,0.894402035623
CW_G5_5_stripped_,Aa_1_1_stripped_,0.898218829517
CW_G5_5_stripped_,CW_H4_2_stripped_,0.908396946565
CW_G5_5_stripped_,PB_2G_3_stripped_,0.909669211196
CW_G5_5_stripped_,CW_H4_3_stripped_,0.908396946565
CW_G5_5_stripped_,PB_H4_2_stripped_,0.909669211196
CW_G5_5_stripped_,PB2H_1_stripped_,0.909669211196
CW_G5_5_stripped_,CW2H_2_stripped_,0.908396946565
CW_G5_5_stripped_,CW2H_1_stripped_,0.909669211196
CW_G5_5_stripped_,CW_G3_3_stripped_,0.910941475827
CW_G5_5_stripped_,FH2H_3_stripped_,0.910941475827
CW_G5_5_stripped_,CJr_G1_3_stripped_,0.889312977099
CW_G5_5_stripped_,Aa_G2_4_stripped_,0.891857506361
CW_G5_5_stripped_,CJr_G1_4_stripped_,0.89058524173
CW_G5_5_stripped_,PB_H1_1_stripped_,0.935114503817
CW_G5_5_stripped_,AJ298034_China_stripped_,0.881679389313
CW_G5_5_stripped_,AJ298036_Japan_stripped_,0.893129770992
CW_G5_5_stripped_,AJ298033_China_stripped_,0.898218829517
CW_G5_5_stripped_,AF511485_Taiwan_stripped_,0.903307888041
CW_G5_5_stripped_,KT372699_Taiwan_stripped_,0.903307888041
CW_G5_5_stripped_,KT026108_India_stripped_,0.894402035623
CW_G5_5_stripped_,FJ160764_India_stripped_,0.894402035623
CW_G5_5_stripped_,HQ207529_India_stripped_,0.892993630573
CW_G5_5_stripped_,KJ786965_India_stripped_,0.896946564885
CW_G5_5_stripped_,DMU08124_Florida_stripped_,0.886768447837
CW_G5_5_stripped_,LC114496_Japan_stripped_,0.891857506361
CW_G5_5_stripped_,DMU00122_Florida_stripped_,0.900763358779
CW_G5_5_stripped_,Aa_G1_1_stripped_,0.842239185751
CW_G5_5_stripped_,AF169832_Taiwan_stripped_,0.894402035623
CW_G5_5_stripped_,DQ925465_VietNam_stripped_,0.900763358779
CW_G5_5_stripped_,EF199550_China_stripped_,0.907124681934
CW_G5_5_stripped_,JN692173_China_stripped_,0.900763358779
CW_G5_5_stripped_,HQ207530_India_stripped_,0.889312977099
CW_G5_5_stripped_,AJ298035_Japan_stripped_,0.89058524173
CW_G5_5_stripped_,HQ207531_India_stripped_,0.886768447837
CW_G5_5_stripped_,DQ925464_VietNam_stripped_,0.874045801527
CW_G5_5_stripped_,DQ925466_VietNam_stripped_,0.862595419847
CW_G5_5_stripped_,AY994105_NewZeland_stripped_,0.861323155216
CW_G5_5_stripped_,AY994104_NewZeland_stripped_,0.861323155216
CW_G5_5_stripped_,JN692172_China_stripped_,0.824427480916
CW_G5_5_stripped_,LC114497_Japan_stripped_,0.821882951654
CW_G5_5_stripped_,LC114493_Japan_stripped_,0.815521628499
CW_G5_5_stripped_,LC114498_Japan_stripped_,0.814249363868
CW_G5_5_stripped_,LC114513_Japan_stripped_,0.818066157761
CW_G5_5_stripped_,LC114505_Japan_stripped_,0.819338422392
CW_G5_5_stripped_,LC114506_Japan_stripped_,0.81679389313
CW_G5_5_stripped_,AJ628756_China_stripped_,0.819693094629
CW_G5_5_stripped_,LC114495_Japan_stripped_,0.800254452926
CW_G5_5_stripped_,LC114510_Japan_stripped_,0.798982188295
CW_G5_5_stripped_,HQ207533_India_stripped_,0.797709923664
CW_G5_5_stripped_,HQ207540_India_stripped_,0.844585987261
CW_G5_5_stripped_,HQ207532_India_stripped_,0.832694763729
CW_G5_5_stripped_,HQ207534_India_stripped_,0.82503192848
CW_G5_5_stripped_,HQ207537_India_stripped_,0.813537675607
CW_G5_5_stripped_,HQ207536_India_stripped_,0.813537675607
CW_G5_5_stripped_,HQ207535_India_stripped_,0.812977099237
CW_G5_5_stripped_,HQ207538_India_stripped_,0.79054916986
CW_G5_5_stripped_,HQ207539_India_stripped_,0.784163473819
CW_G5_5_stripped_,HQ207542_India_stripped_,0.756997455471
CW_G5_5_stripped_,HQ207541_India_stripped_,0.72010178117
WX_Fl1_stripped_,CW_G4_1_stripped_,0.946564885496
WX_Fl1_stripped_,PJ_G2_2_stripped_,0.955470737913
WX_Fl1_stripped_,FC_3B_1_stripped_,0.952926208651
WX_Fl1_stripped_,MM_G2_1_stripped_,0.952926208651
WX_Fl1_stripped_,FH_G2_5_stripped_,0.949109414758
WX_Fl1_stripped_,FH_2G_3_stripped_,0.949109414758
WX_Fl1_stripped_,Aa_2_stripped_,0.956743002545
WX_Fl1_stripped_,CW_2Fl_stripped_,0.956743002545
WX_Fl1_stripped_,Aa_G1_3_stripped_,0.956743002545
WX_Fl1_stripped_,PB_G4_3_stripped_,0.950381679389
WX_Fl1_stripped_,PB_G4_1_stripped_,0.949109414758
WX_Fl1_stripped_,Aa_1_1_1_stripped_,0.950381679389
WX_Fl1_stripped_,Aa_1_4_stripped_,0.95165394402
WX_Fl1_stripped_,MM_1_5_stripped_,0.952926208651
WX_Fl1_stripped_,El_G2_3_stripped_,0.954198473282
WX_Fl1_stripped_,El_1_2_stripped_,0.955470737913
WX_Fl1_stripped_,El_1_1_stripped_,0.955470737913
WX_Fl1_stripped_,El_G2_2_stripped_,0.955470737913
WX_Fl1_stripped_,PJ_4G_4_stripped_,0.955470737913
WX_Fl1_stripped_,Aa_1_2_stripped_,0.90203562341
WX_Fl1_stripped_,AF048981_Florida_stripped_,0.900763358779
WX_Fl1_stripped_,CJr_G2_4_stripped_,0.896946564885
WX_Fl1_stripped_,CJr_G2_3_stripped_,0.898218829517
WX_Fl1_stripped_,PJ_G4_2_stripped_,0.896946564885
WX_Fl1_stripped_,PJ_G4_1_stripped_,0.895674300254
WX_Fl1_stripped_,Aa_1_1_stripped_,0.903307888041
WX_Fl1_stripped_,CW_H4_2_stripped_,0.900763358779
WX_Fl1_stripped_,PB_2G_3_stripped_,0.899491094148
WX_Fl1_stripped_,CW_H4_3_stripped_,0.900763358779
WX_Fl1_stripped_,PB_H4_2_stripped_,0.90203562341
WX_Fl1_stripped_,PB2H_1_stripped_,0.899491094148
WX_Fl1_stripped_,CW2H_2_stripped_,0.903307888041
WX_Fl1_stripped_,CW2H_1_stripped_,0.904580152672
WX_Fl1_stripped_,CW_G3_3_stripped_,0.905852417303
WX_Fl1_stripped_,FH2H_3_stripped_,0.905852417303
WX_Fl1_stripped_,CJr_G1_3_stripped_,0.888040712468
WX_Fl1_stripped_,Aa_G2_4_stripped_,0.893129770992
WX_Fl1_stripped_,CJr_G1_4_stripped_,0.886768447837
WX_Fl1_stripped_,PB_H1_1_stripped_,0.918575063613
WX_Fl1_stripped_,AJ298034_China_stripped_,0.880407124682
WX_Fl1_stripped_,AJ298036_Japan_stripped_,0.896946564885
WX_Fl1_stripped_,AJ298033_China_stripped_,0.891857506361
WX_Fl1_stripped_,AF511485_Taiwan_stripped_,0.893129770992
WX_Fl1_stripped_,KT372699_Taiwan_stripped_,0.893129770992
WX_Fl1_stripped_,KT026108_India_stripped_,0.894402035623
WX_Fl1_stripped_,FJ160764_India_stripped_,0.889312977099
WX_Fl1_stripped_,HQ207529_India_stripped_,0.892993630573
WX_Fl1_stripped_,KJ786965_India_stripped_,0.882951653944
WX_Fl1_stripped_,DMU08124_Florida_stripped_,0.885496183206
WX_Fl1_stripped_,LC114496_Japan_stripped_,0.884223918575
WX_Fl1_stripped_,DMU00122_Florida_stripped_,0.891857506361
WX_Fl1_stripped_,Aa_G1_1_stripped_,0.838422391858
