First sequence, Second sequence, Identity Score 
HQ207540/India,CW_H2_5/Florida,0.643553629469
DQ925464/VietNam,LC114495/Japan,0.76357827476
DQ925464/VietNam,LC114510/Japan,0.773162939297
DQ925464/VietNam,AJ628756/China,0.81914893617
DQ925464/VietNam,LC114506/Japan,0.805111821086
DQ925464/VietNam,LC114505/Japan,0.806896551724
DQ925464/VietNam,LC114497/Japan,0.79552715655
DQ925464/VietNam,LC114493//Japan,0.784877529286
DQ925464/VietNam,JN692172/China,0.63141025641
DQ925464/VietNam,LC114498/Japan,0.788072417465
DQ925464/VietNam,LC114513/Japan,0.784877529286
DQ925464/VietNam,AY994105/NewZealand,0.815261044177
DQ925464/VietNam,AY994104/NewZealand,0.806224899598
DQ925464/VietNam,DQ925466/VietNam,0.844602609727
DQ925464/VietNam,HQ207541/India,0.701621621622
DQ925464/VietNam,HQ207530/India,0.853290183387
DQ925464/VietNam,HQ207531/India,0.83658008658
DQ925464/VietNam,CW_G4_1/Florida,0.638802889577
DQ925464/VietNam,WX_Fl1/Florida,0.644994840041
DQ925464/VietNam,PJ_G2_2/Florida,0.635706914345
DQ925464/VietNam,FC_3B_1/Florida,0.639834881321
DQ925464/VietNam,MM_G2-1/Florida,0.639834881321
DQ925464/VietNam,MM_1_5/Florida,0.635706914345
DQ925464/VietNam,El_G2_3/Florida,0.636738906089
DQ925464/VietNam,El_1_2/Florida,0.637770897833
DQ925464/VietNam,El_1_1/Florida,0.637770897833
DQ925464/VietNam,El_G2_2/Florida,0.637770897833
DQ925464/VietNam,FH_G2_5/Florida,0.638802889577
DQ925464/VietNam,FH_2G_3/Florida,0.638802889577
DQ925464/VietNam,PJ_4G_4/Florida,0.642328042328
DQ925464/VietNam,Aa_1_4/Florida,0.636738906089
DQ925464/VietNam,Aa_1_1/Florida,0.636738906089
DQ925464/VietNam,Aa_2_1/Florida,0.638802889577
DQ925464/VietNam,CW_2/Florida,0.638802889577
DQ925464/VietNam,Aa_G1_3/Florida,0.638802889577
DQ925464/VietNam,PB_G4_3/Florida,0.640866873065
DQ925464/VietNam,PB_G4_1/Florida,0.639834881321
DQ925464/VietNam,FC_4B_1/Florida,0.653886010363
DQ925464/VietNam,CW_G_4_4/Florida,0.641898864809
DQ925464/VietNam,CW_G5_5/Florida,0.639834881321
DQ925464/VietNam,KJ786965/India,0.843581445523
DQ925464/VietNam,AF169832/Taiwan,0.825641025641
DQ925464/VietNam,KT026108/India,0.854368932039
DQ925464/VietNam,LC114514/Japan,0.850649350649
DQ925464/VietNam,LC114500/Japan,0.847777777778
DQ925464/VietNam,LC114507/Japan,0.85472972973
DQ925464/VietNam,AJ298036/Japan,0.864077669903
DQ925464/VietNam,DQ925465/VietNam,0.84142394822
DQ925464/VietNam,LC114502/Japan,0.853467561521
DQ925464/VietNam,LC114499/Japan,0.847874720358
DQ925464/VietNam,LC114494/Japan,0.849206349206
DQ925464/VietNam,LC114509/Japan,0.843581445523
DQ925464/VietNam,LC114508/Japan,0.839266450917
DQ925464/VietNam,Aa_2/Florida,0.664502164502
DQ925464/VietNam,Aa_1/Florida,0.669913419913
DQ925464/VietNam,CJr_G2_4/Florida,0.670995670996
DQ925464/VietNam,CJr_G2_3/Florida,0.672077922078
DQ925464/VietNam,AF048981/Florida,0.858683926645
DQ925464/VietNam,PJ_G4_2/Florida,0.675324675325
DQ925464/VietNam,PJ_G4_1/Florida,0.674242424242
DQ925464/VietNam,AJ298035/Japan,0.829581993569
DQ925464/VietNam,LC114496/Japan,0.860544217687
DQ925464/VietNam,JN692173/China,0.825102880658
DQ925464/VietNam,EF199550/China,0.822564102564
DQ925464/VietNam,DMU08124/Florida,0.85376344086
DQ925464/VietNam,LC114512/Japan,0.8619201726
DQ925464/VietNam,AF511485/Taiwan,0.853161843516
DQ925464/VietNam,KT372699/Taiwan,0.849462365591
DQ925464/VietNam,CJr_G1_4/Florida,0.664509169364
DQ925464/VietNam,CJr_G1_3/Florida,0.664509169364
DQ925464/VietNam,Aa_G2_4/Florida,0.667745415318
DQ925464/VietNam,PB_H4_2/Florida,0.661272923409
DQ925464/VietNam,CW_2H_1/Florida,0.655879180151
DQ925464/VietNam,CW_2H_2/Florida,0.653721682848
DQ925464/VietNam,CW_G3_3/Florida,0.655879180151
DQ925464/VietNam,FH_2H_3/Florida,0.655879180151
DQ925464/VietNam,CW_H4_2/Florida,0.659115426106
DQ925464/VietNam,PB_2G_3/Florida,0.664509169364
DQ925464/VietNam,CW_H4_3/Florida,0.659115426106
DQ925464/VietNam,PB_2H_1/Florida,0.664509169364
DQ925464/VietNam,AJ298034/China,0.833333333333
DQ925464/VietNam,DMU00122/Florida,0.811282051282
DQ925464/VietNam,PB_H1_1/Florida,0.664421997755
DQ925464/VietNam,AJ298033/China,0.855913978495
DQ925464/VietNam,LC114515/Japan,0.850053937433
DQ925464/VietNam,LC114501/Japan,0.840345199569
DQ925464/VietNam,LC114511/Japan,0.864077669903
DQ925464/VietNam,HQ207529/India,0.850053937433
DQ925464/VietNam,FJ160764/India,0.847896440129
DQ925464/VietNam,Aa_G1_1/Florida,0.646929824561
DQ925464/VietNam,MM_G2_3/Florida,0.666666666667
DQ925464/VietNam,PB_G2_4/Florida,0.668472372698
DQ925464/VietNam,FH_G2_2/Florida,0.670995670996
DQ925464/VietNam,PB_G2_2/Florida,0.667748917749
DQ925464/VietNam,PB_G1_1/Florida,0.670995670996
DQ925464/VietNam,FC_G4B_3/Florida,0.670639219935
DQ925464/VietNam,FH_2G_4/Florida,0.667748917749
DQ925464/VietNam,RF_160_1/Florida,0.672077922078
DQ925464/VietNam,Aa_14_4/Florida,0.672077922078
DQ925464/VietNam,FC_G1B_1/Florida,0.667748917749
DQ925464/VietNam,FC_G1B_2/Florida,0.669913419913
DQ925464/VietNam,CW_G5_2/Florida,0.668831168831
DQ925464/VietNam,CW_G66_3/Florida,0.670995670996
DQ925464/VietNam,FC_G4B_2/Florida,0.670995670996
DQ925464/VietNam,CW_G66_4/Florida,0.671038251366
DQ925464/VietNam,PB_H3_5/Florida,0.669913419913
DQ925464/VietNam,CW_2G_2/Florida,0.668831168831
DQ925464/VietNam,CW_H2_5/Florida,0.667748917749
LC114495/Japan,LC114510/Japan,0.978700745474
LC114495/Japan,AJ628756/China,0.813238770686
LC114495/Japan,LC114506/Japan,0.78311965812
LC114495/Japan,LC114505/Japan,0.837931034483
LC114495/Japan,LC114497/Japan,0.838675213675
LC114495/Japan,LC114493//Japan,0.838675213675
LC114495/Japan,JN692172/China,0.660235798499
LC114495/Japan,LC114498/Japan,0.842948717949
LC114495/Japan,LC114513/Japan,0.84188034188
LC114495/Japan,AY994105/NewZealand,0.764643237487
LC114495/Japan,AY994104/NewZealand,0.78381256656
LC114495/Japan,DQ925466/VietNam,0.801897983393
LC114495/Japan,HQ207541/India,0.676375404531
LC114495/Japan,HQ207530/India,0.748651564186
LC114495/Japan,HQ207531/India,0.750812567714
LC114495/Japan,CW_G4_1/Florida,0.601286173633
LC114495/Japan,WX_Fl1/Florida,0.601286173633
LC114495/Japan,PJ_G2_2/Florida,0.599142550911
LC114495/Japan,FC_3B_1/Florida,0.599142550911
LC114495/Japan,MM_G2-1/Florida,0.599142550911
LC114495/Japan,MM_1_5/Florida,0.59807073955
LC114495/Japan,El_G2_3/Florida,0.599142550911
LC114495/Japan,El_1_2/Florida,0.600214362272
LC114495/Japan,El_1_1/Florida,0.600214362272
LC114495/Japan,El_G2_2/Florida,0.600214362272
LC114495/Japan,FH_G2_5/Florida,0.601286173633
LC114495/Japan,FH_2G_3/Florida,0.600214362272
LC114495/Japan,PJ_4G_4/Florida,0.592711682744
LC114495/Japan,Aa_1_4/Florida,0.601286173633
LC114495/Japan,Aa_1_1/Florida,0.601286173633
LC114495/Japan,Aa_2_1/Florida,0.59807073955
LC114495/Japan,CW_2/Florida,0.59807073955
LC114495/Japan,Aa_G1_3/Florida,0.59807073955
LC114495/Japan,PB_G4_3/Florida,0.602357984995
LC114495/Japan,PB_G4_1/Florida,0.602357984995
LC114495/Japan,FC_4B_1/Florida,0.608788853162
LC114495/Japan,CW_G_4_4/Florida,0.612004287245
LC114495/Japan,CW_G5_5/Florida,0.610932475884
LC114495/Japan,KJ786965/India,0.750809061489
LC114495/Japan,AF169832/Taiwan,0.773987206823
LC114495/Japan,KT026108/India,0.743257820928
LC114495/Japan,LC114514/Japan,0.757575757576
LC114495/Japan,LC114500/Japan,0.778888888889
LC114495/Japan,LC114507/Japan,0.792792792793
LC114495/Japan,AJ298036/Japan,0.760517799353
LC114495/Japan,DQ925465/VietNam,0.7656587473
LC114495/Japan,LC114502/Japan,0.78970917226
LC114495/Japan,LC114499/Japan,0.787472035794
LC114495/Japan,LC114494/Japan,0.780045351474
LC114495/Japan,LC114509/Japan,0.755124056095
LC114495/Japan,LC114508/Japan,0.757281553398
LC114495/Japan,Aa_2/Florida,0.591991341991
LC114495/Japan,Aa_1/Florida,0.595238095238
LC114495/Japan,CJr_G2_4/Florida,0.594155844156
LC114495/Japan,CJr_G2_3/Florida,0.595238095238
LC114495/Japan,AF048981/Florida,0.764832793959
LC114495/Japan,PJ_G4_2/Florida,0.593073593074
LC114495/Japan,PJ_G4_1/Florida,0.593073593074
LC114495/Japan,AJ298035/Japan,0.770632368703
LC114495/Japan,LC114496/Japan,0.789115646259
LC114495/Japan,JN692173/China,0.770299145299
LC114495/Japan,EF199550/China,0.768903088392
LC114495/Japan,DMU08124/Florida,0.763440860215
LC114495/Japan,LC114512/Japan,0.755124056095
LC114495/Japan,AF511485/Taiwan,0.745980707395
LC114495/Japan,KT372699/Taiwan,0.748387096774
LC114495/Japan,CJr_G1_4/Florida,0.583603020496
LC114495/Japan,CJr_G1_3/Florida,0.584681769148
LC114495/Japan,Aa_G2_4/Florida,0.583603020496
LC114495/Japan,PB_H4_2/Florida,0.596548004315
LC114495/Japan,CW_2H_1/Florida,0.59978425027
LC114495/Japan,CW_2H_2/Florida,0.598705501618
LC114495/Japan,CW_G3_3/Florida,0.59978425027
LC114495/Japan,FH_2H_3/Florida,0.59978425027
LC114495/Japan,CW_H4_2/Florida,0.590075512406
LC114495/Japan,PB_2G_3/Florida,0.597626752967
LC114495/Japan,CW_H4_3/Florida,0.591154261057
LC114495/Japan,PB_2H_1/Florida,0.598705501618
LC114495/Japan,AJ298034/China,0.752688172043
LC114495/Japan,DMU00122/Florida,0.769968051118
LC114495/Japan,PB_H1_1/Florida,0.61391694725
LC114495/Japan,AJ298033/China,0.754838709677
LC114495/Japan,LC114515/Japan,0.759439050701
LC114495/Japan,LC114501/Japan,0.75188781014
LC114495/Japan,LC114511/Japan,0.766990291262
LC114495/Japan,HQ207529/India,0.748651564186
LC114495/Japan,FJ160764/India,0.749730312837
LC114495/Japan,Aa_G1_1/Florida,0.584429824561
LC114495/Japan,MM_G2_3/Florida,0.590662323561
LC114495/Japan,PB_G2_4/Florida,0.594360086768
LC114495/Japan,FH_G2_2/Florida,0.588744588745
LC114495/Japan,PB_G2_2/Florida,0.592632719393
LC114495/Japan,PB_G1_1/Florida,0.594799566631
LC114495/Japan,FC_G4B_3/Florida,0.601300108342
LC114495/Japan,FH_2G_4/Florida,0.599133261105
LC114495/Japan,RF_160_1/Florida,0.593073593074
LC114495/Japan,Aa_14_4/Florida,0.596966413868
LC114495/Japan,FC_G1B_1/Florida,0.594799566631
LC114495/Japan,FC_G1B_2/Florida,0.596966413868
LC114495/Japan,CW_G5_2/Florida,0.601731601732
LC114495/Japan,CW_G66_3/Florida,0.601731601732
LC114495/Japan,FC_G4B_2/Florida,0.601731601732
LC114495/Japan,CW_G66_4/Florida,0.603278688525
LC114495/Japan,PB_H3_5/Florida,0.588744588745
LC114495/Japan,CW_2G_2/Florida,0.590909090909
LC114495/Japan,CW_H2_5/Florida,0.588744588745
LC114510/Japan,AJ628756/China,0.821513002364
LC114510/Japan,LC114506/Japan,0.78952991453
LC114510/Japan,LC114505/Japan,0.84367816092
LC114510/Japan,LC114497/Japan,0.850427350427
LC114510/Japan,LC114493//Japan,0.848290598291
LC114510/Japan,JN692172/China,0.667738478028
LC114510/Japan,LC114498/Japan,0.854700854701
LC114510/Japan,LC114513/Japan,0.851495726496
LC114510/Japan,AY994105/NewZealand,0.780982905983
LC114510/Japan,AY994104/NewZealand,0.78381256656
LC114510/Japan,DQ925466/VietNam,0.809015421115
LC114510/Japan,HQ207541/India,0.670981661273
LC114510/Japan,HQ207530/India,0.75188781014
LC114510/Japan,HQ207531/India,0.752979414951
LC114510/Japan,CW_G4_1/Florida,0.600214362272
LC114510/Japan,WX_Fl1/Florida,0.602357984995
LC114510/Japan,PJ_G2_2/Florida,0.59807073955
LC114510/Japan,FC_3B_1/Florida,0.601286173633
LC114510/Japan,MM_G2-1/Florida,0.601286173633
LC114510/Japan,MM_1_5/Florida,0.600214362272
LC114510/Japan,El_G2_3/Florida,0.601286173633
LC114510/Japan,El_1_2/Florida,0.602357984995
LC114510/Japan,El_1_1/Florida,0.602357984995
LC114510/Japan,El_G2_2/Florida,0.602357984995
LC114510/Japan,FH_G2_5/Florida,0.603429796356
LC114510/Japan,FH_2G_3/Florida,0.602357984995
LC114510/Japan,PJ_4G_4/Florida,0.591639871383
LC114510/Japan,Aa_1_4/Florida,0.601286173633
LC114510/Japan,Aa_1_1/Florida,0.600214362272
LC114510/Japan,Aa_2_1/Florida,0.600214362272
LC114510/Japan,CW_2/Florida,0.600214362272
LC114510/Japan,Aa_G1_3/Florida,0.600214362272
LC114510/Japan,PB_G4_3/Florida,0.601286173633
LC114510/Japan,PB_G4_1/Florida,0.601286173633
LC114510/Japan,FC_4B_1/Florida,0.604501607717
LC114510/Japan,CW_G_4_4/Florida,0.610932475884
LC114510/Japan,CW_G5_5/Florida,0.609860664523
LC114510/Japan,KJ786965/India,0.757281553398
LC114510/Japan,AF169832/Taiwan,0.778251599147
LC114510/Japan,KT026108/India,0.761904761905
LC114510/Japan,LC114514/Japan,0.75974025974
LC114510/Japan,LC114500/Japan,0.783333333333
LC114510/Japan,LC114507/Japan,0.796171171171
LC114510/Japan,AJ298036/Japan,0.760517799353
LC114510/Japan,DQ925465/VietNam,0.762675296656
LC114510/Japan,LC114502/Japan,0.795302013423
LC114510/Japan,LC114499/Japan,0.793064876957
LC114510/Japan,LC114494/Japan,0.790249433107
LC114510/Japan,LC114509/Japan,0.760517799353
LC114510/Japan,LC114508/Japan,0.762675296656
LC114510/Japan,Aa_2/Florida,0.593073593074
LC114510/Japan,Aa_1/Florida,0.59632034632
LC114510/Japan,CJr_G2_4/Florida,0.595238095238
LC114510/Japan,CJr_G2_3/Florida,0.59632034632
LC114510/Japan,AF048981/Florida,0.766990291262
LC114510/Japan,PJ_G4_2/Florida,0.594155844156
LC114510/Japan,PJ_G4_1/Florida,0.593073593074
LC114510/Japan,AJ298035/Japan,0.780042918455
LC114510/Japan,LC114496/Japan,0.794784580499
LC114510/Japan,JN692173/China,0.775641025641
LC114510/Japan,EF199550/China,0.778487752929
LC114510/Japan,DMU08124/Florida,0.766666666667
LC114510/Japan,LC114512/Japan,0.759439050701
LC114510/Japan,AF511485/Taiwan,0.752411575563
LC114510/Japan,KT372699/Taiwan,0.754838709677
LC114510/Japan,CJr_G1_4/Florida,0.585760517799
LC114510/Japan,CJr_G1_3/Florida,0.586839266451
LC114510/Japan,Aa_G2_4/Florida,0.585760517799
LC114510/Japan,PB_H4_2/Florida,0.596548004315
LC114510/Japan,CW_2H_1/Florida,0.600862998921
LC114510/Japan,CW_2H_2/Florida,0.59978425027
LC114510/Japan,CW_G3_3/Florida,0.600862998921
LC114510/Japan,FH_2H_3/Florida,0.600862998921
LC114510/Japan,CW_H4_2/Florida,0.591154261057
LC114510/Japan,PB_2G_3/Florida,0.596548004315
LC114510/Japan,CW_H4_3/Florida,0.592233009709
LC114510/Japan,PB_2H_1/Florida,0.597626752967
LC114510/Japan,AJ298034/China,0.756989247312
LC114510/Japan,DMU00122/Florida,0.781682641108
LC114510/Japan,PB_H1_1/Florida,0.61391694725
LC114510/Japan,AJ298033/China,0.759139784946
LC114510/Japan,LC114515/Japan,0.762675296656
LC114510/Japan,LC114501/Japan,0.75188781014
LC114510/Japan,LC114511/Japan,0.775620280475
LC114510/Japan,HQ207529/India,0.752966558792
LC114510/Japan,FJ160764/India,0.754045307443
LC114510/Japan,Aa_G1_1/Florida,0.586622807018
LC114510/Japan,MM_G2_3/Florida,0.592833876221
LC114510/Japan,PB_G2_4/Florida,0.595882990249
LC114510/Japan,FH_G2_2/Florida,0.594155844156
LC114510/Japan,PB_G2_2/Florida,0.594155844156
LC114510/Japan,PB_G1_1/Florida,0.59632034632
LC114510/Japan,FC_G4B_3/Florida,0.602383531961
LC114510/Japan,FH_2G_4/Florida,0.600649350649
LC114510/Japan,RF_160_1/Florida,0.598484848485
LC114510/Japan,Aa_14_4/Florida,0.600649350649
LC114510/Japan,FC_G1B_1/Florida,0.599133261105
LC114510/Japan,FC_G1B_2/Florida,0.601300108342
LC114510/Japan,CW_G5_2/Florida,0.602813852814
LC114510/Japan,CW_G66_3/Florida,0.602813852814
LC114510/Japan,FC_G4B_2/Florida,0.602813852814
LC114510/Japan,CW_G66_4/Florida,0.604371584699
LC114510/Japan,PB_H3_5/Florida,0.594155844156
LC114510/Japan,CW_2G_2/Florida,0.589826839827
LC114510/Japan,CW_H2_5/Florida,0.589826839827
AJ628756/China,LC114506/Japan,0.812056737589
AJ628756/China,LC114505/Japan,0.796690307329
AJ628756/China,LC114497/Japan,0.823877068558
AJ628756/China,LC114493//Japan,0.814420803783
AJ628756/China,JN692172/China,0.640569395018
AJ628756/China,LC114498/Japan,0.820330969267
AJ628756/China,LC114513/Japan,0.817966903073
AJ628756/China,AY994105/NewZealand,0.812056737589
AJ628756/China,AY994104/NewZealand,0.809692671395
AJ628756/China,DQ925466/VietNam,0.776986951364
AJ628756/China,HQ207541/India,0.695035460993
AJ628756/China,HQ207530/India,0.808510638298
AJ628756/China,HQ207531/India,0.813760379597
AJ628756/China,CW_G4_1/Florida,0.633451957295
AJ628756/China,WX_Fl1/Florida,0.632265717675
AJ628756/China,PJ_G2_2/Florida,0.628706998814
AJ628756/China,FC_3B_1/Florida,0.629893238434
AJ628756/China,MM_G2-1/Florida,0.629893238434
AJ628756/China,MM_1_5/Florida,0.629893238434
AJ628756/China,El_G2_3/Florida,0.631079478055
AJ628756/China,El_1_2/Florida,0.632265717675
AJ628756/China,El_1_1/Florida,0.632265717675
AJ628756/China,El_G2_2/Florida,0.632265717675
AJ628756/China,FH_G2_5/Florida,0.631079478055
AJ628756/China,FH_2G_3/Florida,0.631079478055
AJ628756/China,PJ_4G_4/Florida,0.629893238434
AJ628756/China,Aa_1_4/Florida,0.628706998814
AJ628756/China,Aa_1_1/Florida,0.627520759193
AJ628756/China,Aa_2_1/Florida,0.629893238434
AJ628756/China,CW_2/Florida,0.629893238434
AJ628756/China,Aa_G1_3/Florida,0.629893238434
AJ628756/China,PB_G4_3/Florida,0.631079478055
AJ628756/China,PB_G4_1/Florida,0.631079478055
AJ628756/China,FC_4B_1/Florida,0.634638196916
AJ628756/China,CW_G_4_4/Florida,0.640569395018
AJ628756/China,CW_G5_5/Florida,0.640569395018
AJ628756/China,KJ786965/India,0.816784869976
AJ628756/China,AF169832/Taiwan,0.797872340426
AJ628756/China,KT026108/India,0.806146572104
AJ628756/China,LC114514/Japan,0.799525504152
AJ628756/China,LC114500/Japan,0.806642941874
AJ628756/China,LC114507/Japan,0.805456702254
AJ628756/China,AJ298036/Japan,0.813238770686
AJ628756/China,DQ925465/VietNam,0.812056737589
AJ628756/China,LC114502/Japan,0.806642941874
AJ628756/China,LC114499/Japan,0.797153024911
AJ628756/China,LC114494/Japan,0.792408066429
AJ628756/China,LC114509/Japan,0.803084223013
AJ628756/China,LC114508/Japan,0.805456702254
AJ628756/China,Aa_2/Florida,0.628706998814
AJ628756/China,Aa_1/Florida,0.638196915777
AJ628756/China,CJr_G2_4/Florida,0.634638196916
AJ628756/China,CJr_G2_3/Florida,0.635824436536
AJ628756/China,AF048981/Florida,0.822695035461
AJ628756/China,PJ_G4_2/Florida,0.638196915777
AJ628756/China,PJ_G4_1/Florida,0.635824436536
AJ628756/China,AJ298035/Japan,0.797872340426
AJ628756/China,LC114496/Japan,0.804964539007
AJ628756/China,JN692173/China,0.810201660735
AJ628756/China,EF199550/China,0.804964539007
AJ628756/China,DMU08124/Florida,0.801418439716
AJ628756/China,LC114512/Japan,0.801897983393
AJ628756/China,AF511485/Taiwan,0.80378250591
AJ628756/China,KT372699/Taiwan,0.802600472813
AJ628756/China,CJr_G1_4/Florida,0.631828978622
AJ628756/China,CJr_G1_3/Florida,0.630641330166
AJ628756/China,Aa_G2_4/Florida,0.62945368171
AJ628756/China,PB_H4_2/Florida,0.638196915777
AJ628756/China,CW_2H_1/Florida,0.637010676157
AJ628756/China,CW_2H_2/Florida,0.635824436536
AJ628756/China,CW_G3_3/Florida,0.637010676157
AJ628756/China,FH_2H_3/Florida,0.637010676157
AJ628756/China,CW_H4_2/Florida,0.638196915777
AJ628756/China,PB_2G_3/Florida,0.640569395018
AJ628756/China,CW_H4_3/Florida,0.638196915777
AJ628756/China,PB_2H_1/Florida,0.640569395018
AJ628756/China,AJ298034/China,0.813238770686
AJ628756/China,DMU00122/Florida,0.815602836879
AJ628756/China,PB_H1_1/Florida,0.632265717675
AJ628756/China,AJ298033/China,0.804964539007
AJ628756/China,LC114515/Japan,0.820877817319
AJ628756/China,LC114501/Japan,0.804270462633
AJ628756/China,LC114511/Japan,0.814946619217
AJ628756/China,HQ207529/India,0.797872340426
AJ628756/China,FJ160764/India,0.809692671395
AJ628756/China,Aa_G1_1/Florida,0.628158844765
AJ628756/China,MM_G2_3/Florida,0.626334519573
AJ628756/China,PB_G2_4/Florida,0.61803084223
AJ628756/China,FH_G2_2/Florida,0.623962040332
AJ628756/China,PB_G2_2/Florida,0.628706998814
AJ628756/China,PB_G1_1/Florida,0.631079478055
AJ628756/China,FC_G4B_3/Florida,0.621589561091
AJ628756/China,FH_2G_4/Florida,0.626334519573
AJ628756/China,RF_160_1/Florida,0.627520759193
AJ628756/China,Aa_14_4/Florida,0.625148279953
AJ628756/China,FC_G1B_1/Florida,0.623962040332
AJ628756/China,FC_G1B_2/Florida,0.626334519573
AJ628756/China,CW_G5_2/Florida,0.625148279953
AJ628756/China,CW_G66_3/Florida,0.626334519573
AJ628756/China,FC_G4B_2/Florida,0.626334519573
AJ628756/China,CW_G66_4/Florida,0.625899280576
AJ628756/China,PB_H3_5/Florida,0.626334519573
AJ628756/China,CW_2G_2/Florida,0.627520759193
AJ628756/China,CW_H2_5/Florida,0.625148279953
LC114506/Japan,LC114505/Japan,0.881609195402
LC114506/Japan,LC114497/Japan,0.811965811966
LC114506/Japan,LC114493//Japan,0.810897435897
LC114506/Japan,JN692172/China,0.654876741693
LC114506/Japan,LC114498/Japan,0.817307692308
LC114506/Japan,LC114513/Japan,0.820512820513
LC114506/Japan,AY994105/NewZealand,0.792332268371
LC114506/Japan,AY994104/NewZealand,0.794462193823
LC114506/Japan,DQ925466/VietNam,0.816132858837
LC114506/Japan,HQ207541/India,0.66882416397
LC114506/Japan,HQ207530/India,0.767316017316
LC114506/Japan,HQ207531/India,0.777415852334
LC114506/Japan,CW_G4_1/Florida,0.613247863248
LC114506/Japan,WX_Fl1/Florida,0.626068376068
LC114506/Japan,PJ_G2_2/Florida,0.61858974359
LC114506/Japan,FC_3B_1/Florida,0.616452991453
LC114506/Japan,MM_G2-1/Florida,0.616452991453
LC114506/Japan,MM_1_5/Florida,0.617521367521
LC114506/Japan,El_G2_3/Florida,0.617521367521
LC114506/Japan,El_1_2/Florida,0.61858974359
LC114506/Japan,El_1_1/Florida,0.61858974359
LC114506/Japan,El_G2_2/Florida,0.61858974359
LC114506/Japan,FH_G2_5/Florida,0.616452991453
LC114506/Japan,FH_2G_3/Florida,0.615384615385
LC114506/Japan,PJ_4G_4/Florida,0.59188034188
LC114506/Japan,Aa_1_4/Florida,0.613247863248
LC114506/Japan,Aa_1_1/Florida,0.612179487179
LC114506/Japan,Aa_2_1/Florida,0.616452991453
LC114506/Japan,CW_2/Florida,0.616452991453
LC114506/Japan,Aa_G1_3/Florida,0.616452991453
LC114506/Japan,PB_G4_3/Florida,0.615384615385
LC114506/Japan,PB_G4_1/Florida,0.615384615385
LC114506/Japan,FC_4B_1/Florida,0.615384615385
LC114506/Japan,CW_G_4_4/Florida,0.616452991453
LC114506/Japan,CW_G5_5/Florida,0.614316239316
LC114506/Japan,KJ786965/India,0.784632034632
LC114506/Japan,AF169832/Taiwan,0.784877529286
LC114506/Japan,KT026108/India,0.794372294372
LC114506/Japan,LC114514/Japan,0.790445168295
LC114506/Japan,LC114500/Japan,0.792222222222
LC114506/Japan,LC114507/Japan,0.801801801802
LC114506/Japan,AJ298036/Japan,0.791125541126
LC114506/Japan,DQ925465/VietNam,0.779220779221
LC114506/Japan,LC114502/Japan,0.804250559284
LC114506/Japan,LC114499/Japan,0.797539149888
LC114506/Japan,LC114494/Japan,0.807256235828
LC114506/Japan,LC114509/Japan,0.788273615635
LC114506/Japan,LC114508/Japan,0.787187839305
LC114506/Japan,Aa_2/Florida,0.623235613464
LC114506/Japan,Aa_1/Florida,0.621064060803
LC114506/Japan,CJr_G2_4/Florida,0.619978284473
LC114506/Japan,CJr_G2_3/Florida,0.621064060803
LC114506/Japan,AF048981/Florida,0.791125541126
LC114506/Japan,PJ_G4_2/Florida,0.625407166124
LC114506/Japan,PJ_G4_1/Florida,0.623235613464
LC114506/Japan,AJ298035/Japan,0.778135048232
LC114506/Japan,LC114496/Japan,0.791383219955
LC114506/Japan,JN692173/China,0.786324786325
LC114506/Japan,EF199550/China,0.778487752929
LC114506/Japan,DMU08124/Florida,0.772727272727
LC114506/Japan,LC114512/Japan,0.793702497286
LC114506/Japan,AF511485/Taiwan,0.775620280475
LC114506/Japan,KT372699/Taiwan,0.773462783172
LC114506/Japan,CJr_G1_4/Florida,0.609307359307
LC114506/Japan,CJr_G1_3/Florida,0.611471861472
LC114506/Japan,Aa_G2_4/Florida,0.608225108225
LC114506/Japan,PB_H4_2/Florida,0.615800865801
LC114506/Japan,CW_2H_1/Florida,0.623235613464
LC114506/Japan,CW_2H_2/Florida,0.623235613464
LC114506/Japan,CW_G3_3/Florida,0.624321389794
LC114506/Japan,FH_2H_3/Florida,0.624321389794
LC114506/Japan,CW_H4_2/Florida,0.618892508143
LC114506/Japan,PB_2G_3/Florida,0.623235613464
LC114506/Japan,CW_H4_3/Florida,0.619978284473
LC114506/Japan,PB_2H_1/Florida,0.623235613464
LC114506/Japan,AJ298034/China,0.782467532468
LC114506/Japan,DMU00122/Florida,0.778487752929
LC114506/Japan,PB_H1_1/Florida,0.620650953984
LC114506/Japan,AJ298033/China,0.773462783172
LC114506/Japan,LC114515/Japan,0.803474484256
LC114506/Japan,LC114501/Japan,0.789359391965
LC114506/Japan,LC114511/Japan,0.804560260586
LC114506/Japan,HQ207529/India,0.774891774892
LC114506/Japan,FJ160764/India,0.779220779221
LC114506/Japan,Aa_G1_1/Florida,0.623762376238
LC114506/Japan,MM_G2_3/Florida,0.622149837134
LC114506/Japan,PB_G2_4/Florida,0.621064060803
LC114506/Japan,FH_G2_2/Florida,0.623235613464
LC114506/Japan,PB_G2_2/Florida,0.625407166124
LC114506/Japan,PB_G1_1/Florida,0.628664495114
LC114506/Japan,FC_G4B_3/Florida,0.624321389794
LC114506/Japan,FH_2G_4/Florida,0.624321389794
LC114506/Japan,RF_160_1/Florida,0.627578718784
LC114506/Japan,Aa_14_4/Florida,0.627578718784
LC114506/Japan,FC_G1B_1/Florida,0.626492942454
